Time,FP1,FP2,C3,C4,O1,O2,SPR1,SPR2,ECG1,ECG2
22.020,280.762,91.496,-96.245,-26.660,2.008,-201.958,-32.929,-130.960,12.473,23.107
22.025,226.537,139.040,-65.791,-22.990,-42.848,-168.562,-31.777,-205.395,2.016,40.883
22.030,167.100,114.436,-2.334,-106.579,-101.455,-187.414,-33.024,-112.860,34.487,45.049
22.035,102.079,102.442,-3.554,-192.437,-79.077,-183.883,-33.829,-63.548,-7.886,53.927
22.040,61.149,69.622,-47.563,-189.117,-42.700,-209.318,-33.847,-106.502,14.802,51.893
22.045,73.179,71.125,-70.247,-218.495,-47.290,-215.104,-34.166,-143.104,-3.489,50.757
22.050,17.361,77.985,-55.614,-213.093,-16.753,-216.909,-34.099,-112.921,-8.377,70.441
22.055,-83.284,-34.952,-99.423,-181.527,34.556,-151.256,-34.684,-127.364,-13.838,97.900
22.060,-37.140,-36.643,-120.308,-242.143,28.231,-165.612,-34.782,-103.454,10.123,81.964
22.065,102.658,47.912,-66.556,-226.678,30.626,-194.380,-35.268,-97.535,11.849,110.351
22.070,163.699,134.621,-5.573,-120.557,29.689,-90.777,-35.155,-108.692,-1.598,136.201
22.075,223.246,232.687,-99.416,-108.726,-111.507,-110.326,-33.943,-155.198,1.060,149.713
22.080,165.679,227.468,-135.857,-87.046,-206.818,-103.528,-33.224,-110.884,13.116,163.498
22.085,76.741,81.144,-197.229,-153.371,-179.294,-146.586,-33.206,-76.085,-6.703,176.589
22.090,70.201,-4.515,-253.600,-188.967,-151.366,-165.108,-33.631,-101.927,4.624,185.149
22.095,92.952,56.480,-153.686,-180.071,-72.633,-136.555,-33.675,-145.915,0.255,218.567
22.100,89.665,84.903,-28.578,-153.366,5.081,-159.356,-33.477,-127.703,18.346,247.540
22.105,57.598,53.490,34.829,-117.349,30.195,-153.616,-34.256,-81.300,-2.419,250.276
22.110,61.738,36.567,50.714,-75.289,34.103,-104.744,-32.609,-95.702,22.619,307.041
22.115,59.278,-2.146,152.464,-52.128,37.158,-99.892,-32.970,-123.738,36.453,308.408
22.120,64.806,-35.206,223.602,-11.227,121.067,-3.705,-32.472,-148.772,41.120,311.776
22.125,69.571,8.737,136.259,-19.379,103.454,39.527,-33.844,-93.252,33.721,301.746
22.130,28.263,90.129,-0.444,-107.871,52.046,-22.606,-32.469,-84.607,41.129,310.822
22.135,-33.947,136.950,-86.075,-197.732,-49.153,-94.719,-32.468,-103.688,61.202,320.528
22.140,-96.170,90.486,-169.384,-252.215,-127.071,-106.651,-33.408,-148.934,34.006,319.120
22.145,-92.449,63.749,-185.572,-258.344,-189.087,-24.010,-31.611,-106.189,33.748,307.648
22.150,-73.157,-27.247,-146.714,-255.563,-241.493,29.990,-32.700,-92.117,24.807,298.584
22.155,-113.534,-131.533,-198.983,-295.490,-168.009,27.256,-33.150,-89.731,11.165,261.292
22.160,-88.311,-79.641,-191.216,-297.042,-131.694,20.322,-31.534,-129.752,12.308,223.638
22.165,-150.801,-53.162,-207.603,-278.868,-187.526,-53.188,-31.215,-125.973,15.712,160.856
22.170,-169.044,-91.616,-203.268,-248.124,-168.767,-146.579,-31.440,-90.830,14.235,143.859
22.175,-149.127,-103.162,-165.586,-195.670,-124.943,-110.616,-32.487,-80.312,37.442,177.164
22.180,-215.438,-190.863,-332.195,-163.196,-170.419,-105.922,-33.249,-107.647,-8.640,113.526
22.185,-259.698,-196.260,-427.992,-247.283,-123.124,-11.522,-33.422,-145.203,-1.545,59.972
22.190,-307.597,-178.011,-352.428,-267.920,-37.077,71.315,-33.683,-100.526,-14.997,32.744
22.195,-259.521,-89.875,-236.922,-282.511,-72.883,108.232,-32.665,-79.510,-37.929,-5.331
22.200,-186.869,-40.054,-71.358,-277.133,-83.991,145.097,-34.211,-85.403,-20.300,-20.508
22.205,-141.296,-93.578,101.824,-166.535,-69.871,132.794,-34.094,-147.277,2.462,6.929
22.210,-70.042,-98.041,163.674,-169.301,-87.605,162.165,-33.037,-111.960,-15.478,-19.299
22.215,-30.654,-108.468,108.803,-184.745,-218.868,165.766,-32.270,-72.469,-41.090,-49.533
22.220,-45.776,-145.243,109.344,-169.726,-290.688,110.793,-32.927,-57.044,-25.565,-52.608
22.225,-53.041,-90.550,54.921,-124.699,-291.095,27.263,-32.599,-49.438,-21.926,-26.215
22.230,-15.288,-99.663,-18.620,-117.368,-232.334,6.001,-33.931,-128.902,-23.209,-42.946
22.235,-48.505,-127.213,-31.969,-133.009,-240.113,13.851,-33.335,-129.768,9.674,-66.911
22.240,10.393,-42.057,15.981,-157.288,-140.927,35.512,-33.191,-79.981,-17.509,-43.888
22.245,93.648,3.501,122.995,-153.033,-71.741,38.433,-32.729,-93.093,-3.918,-52.204
22.250,92.370,11.066,191.810,-116.499,-40.273,74.573,-32.869,-192.246,4.932,-58.316
22.255,100.707,-35.471,178.889,-138.496,-50.024,79.326,-32.375,-124.835,-29.624,-50.421
22.260,146.078,-86.693,185.936,-109.677,-53.357,17.998,-33.081,-66.695,-31.849,-58.999
22.265,192.855,-28.562,179.930,-63.865,-83.273,-32.060,-31.709,-72.297,-14.580,-51.110
22.270,154.163,106.606,146.876,-9.711,-75.562,-55.132,-32.958,-119.511,-21.303,-23.486
22.275,110.598,76.939,113.926,44.914,33.294,-56.355,-32.217,-106.468,-20.510,-52.061
22.280,115.755,11.534,114.055,36.786,80.686,-4.659,-33.013,-116.312,-13.734,-30.452
22.285,137.161,-5.448,162.502,-20.023,-16.574,99.409,-32.684,-87.834,-9.565,-41.641
22.290,108.908,16.774,265.818,80.974,-71.595,180.251,-33.009,-80.379,-31.921,-62.283
22.295,110.873,40.431,395.769,183.155,15.689,219.770,-32.396,-92.908,-12.558,-33.029
22.300,84.327,93.193,275.694,125.425,-3.059,154.151,-32.140,-122.567,-14.798,-28.398
22.305,21.720,46.031,122.241,15.320,-41.018,66.330,-32.543,-116.025,-5.254,-32.756
22.310,31.683,-26.332,-41.988,-122.757,-42.720,-42.112,-31.900,-72.389,-22.727,-48.518
22.315,-44.015,-21.300,-172.406,-221.416,-66.474,-64.922,-31.665,-76.896,-4.307,-25.848
22.320,-190.824,-105.647,-264.691,-254.830,-95.732,-36.993,-31.230,-113.766,-19.154,-26.565
22.325,-319.401,-295.175,-308.923,-323.170,-168.950,-12.361,-30.497,-136.876,-27.728,-29.048
22.330,-357.413,-368.345,-335.598,-455.117,-221.680,-164.852,-30.828,-73.235,-34.550,-27.703
22.335,-324.405,-348.427,-351.292,-484.327,-286.146,-187.770,-31.363,-68.835,-14.082,-31.966
22.340,-347.229,-287.631,-270.288,-410.947,-270.011,-119.355,-31.123,-98.451,-2.482,-33.681
22.345,-410.265,-335.770,-200.874,-314.088,-196.196,-51.149,-30.755,-133.031,-15.125,-25.754
22.350,-428.893,-315.166,-186.717,-324.919,-107.133,40.960,-30.082,-86.154,-23.594,-8.804
22.355,-417.657,-377.057,-254.916,-343.475,-72.223,31.713,-29.475,-71.612,-21.297,-24.736
22.360,-386.876,-337.258,-334.177,-397.154,-148.225,-31.539,-29.916,-85.391,-28.031,-33.042
22.365,-331.070,-235.038,-356.694,-410.196,-123.541,-33.975,-29.499,-123.617,-27.977,-14.862
22.370,-314.313,-197.017,-442.798,-384.486,-145.300,-85.572,-28.407,-106.149,-11.784,-39.008
22.375,-309.491,-142.067,-537.038,-324.882,-196.205,-116.094,-28.683,-72.619,-10.135,-19.285
22.380,-334.395,-76.901,-504.539,-274.366,-112.110,-117.343,-26.823,-80.019,-17.024,-43.163
22.385,-331.229,-121.883,-450.692,-206.048,3.841,-50.284,-25.825,-100.096,-32.335,-44.032
22.390,-354.681,-166.321,-444.721,-190.098,-11.467,-2.017,-25.468,-119.400,-32.335,-34.648
22.395,-383.368,-219.462,-420.502,-195.424,-80.592,-18.274,-25.245,-83.039,-35.890,-38.669
22.400,-420.192,-252.196,-425.494,-196.000,-43.999,-59.249,-23.789,-66.139,-24.366,-41.578
22.405,-423.703,-267.893,-457.932,-228.413,65.624,-56.865,-24.855,-78.488,-11.962,-30.996
22.410,-344.087,-231.368,-410.364,-208.508,108.985,-58.350,-25.831,-136.327,-9.185,-37.803
22.415,-287.224,-248.623,-270.937,-233.411,227.962,-68.461,-26.742,-96.266,-18.756,-59.952
22.420,-260.319,-235.627,-277.162,-265.799,197.008,-117.656,-27.829,-61.374,-41.455,-68.463
22.425,-262.805,-238.890,-363.587,-258.977,94.094,-169.636,-28.929,-65.981,-30.195,-74.548
22.430,-271.691,-213.911,-313.844,-170.181,36.848,-95.082,-30.640,-129.802,-21.533,-67.474
22.435,-244.668,-208.998,-210.591,-110.392,63.571,-8.220,-32.373,-109.274,-18.307,-55.319
22.440,-213.729,-151.274,-143.361,-33.078,163.673,93.455,-35.491,-63.744,26.861,-50.125
22.445,-184.516,-84.255,-90.496,-21.678,154.110,205.266,-39.397,-60.015,-25.688,-69.234
22.450,-163.966,-77.993,-55.308,-12.897,184.182,158.783,-42.270,-24.997,3.486,-66.007
22.455,-148.162,-154.179,-124.365,-19.173,130.143,123.808,-47.177,-109.149,-35.254,-60.624
22.460,-160.173,-148.031,-130.680,-61.879,106.705,42.902,-51.139,-133.457,-23.733,-59.536
22.465,-175.714,-134.784,-86.611,-62.040,80.219,-0.446,-54.550,-69.424,-5.114,-68.404
22.470,-181.210,-105.773,-88.314,-63.969,33.299,-22.923,-59.400,-83.220,3.173,-38.138
22.475,-142.410,-123.587,-72.334,-22.472,6.825,-3.170,-62.900,-93.734,-3.698,-26.464
22.480,-74.710,-152.252,-67.613,16.497,-10.782,-3.187,-68.036,-146.887,-18.727,-56.162
22.485,-90.908,-172.370,-103.901,-9.063,-59.935,-60.596,-74.111,-48.881,-40.549,-89.268
22.490,-173.475,-128.737,-124.714,-125.485,67.250,-34.767,-78.154,-39.540,-34.153,-105.085
22.495,-205.795,-44.602,-87.015,-166.872,128.278,57.685,-82.435,-119.967,-33.568,-96.394
22.500,-131.449,-40.309,-53.523,-165.617,60.835,72.068,-86.404,-107.310,-18.503,-69.612
22.505,3.464,-108.733,-0.628,-127.233,92.685,23.613,-89.324,-82.845,-8.358,-59.889
22.510,42.653,-200.798,53.374,-63.605,69.448,-106.080,-93.345,-84.294,-19.243,-95.436
22.515,-28.884,-248.331,41.097,37.775,62.097,-145.463,-95.578,-78.273,-33.018,-79.878
22.520,-35.059,-208.488,30.781,107.023,112.491,-160.360,-100.404,-76.386,-22.296,-68.547
22.525,98.731,-149.188,17.281,112.327,167.571,-178.709,-103.048,-90.059,-33.499,-64.999
22.530,176.865,-43.990,-43.754,83.396,164.454,-58.243,-106.511,-109.731,-10.888,-57.077
22.535,167.313,75.792,-61.460,9.461,101.465,51.490,-110.634,-67.150,-25.468,-95.591
22.540,156.762,108.104,-22.318,-57.543,106.438,43.442,-114.103,-56.153,-0.755,-46.269
22.545,113.884,101.079,70.725,-34.882,132.260,3.597,-117.176,-84.075,-7.390,-23.811
22.550,86.547,127.300,70.784,46.392,91.933,-107.759,-122.428,-127.746,-33.815,-34.445
22.555,129.561,146.999,85.608,33.257,106.096,-160.045,-125.357,-70.575,-62.892,-43.611
22.560,110.841,153.980,114.998,-2.614,118.823,-152.598,-128.505,-48.190,-66.813,-54.803
22.565,47.428,218.530,193.618,40.811,148.544,-21.789,-130.733,-77.605,-73.694,-35.352
22.570,48.878,238.877,238.073,99.028,159.190,13.856,-131.911,-121.543,-47.038,-27.877
22.575,119.015,148.024,258.045,105.334,221.678,-82.964,-130.373,-81.345,-43.784,-12.480
22.580,117.189,116.307,232.011,87.303,141.645,-82.452,-127.899,-50.598,-44.769,-11.927
22.585,30.184,85.133,201.763,65.730,-146.202,-105.034,-124.686,-68.581,-41.960,-12.421
22.590,-68.276,42.763,196.753,50.447,-241.130,-84.822,-118.728,-95.974,-47.300,-7.688
22.595,-142.352,-7.106,200.778,54.780,-295.386,-76.023,-114.217,-104.566,-26.585,-15.156
22.600,-114.471,-67.424,115.945,39.860,-245.297,-116.378,-109.026,-64.247,-53.929,-29.200
22.605,-77.944,-79.771,29.228,-4.057,-196.917,-156.063,-104.479,-59.251,-51.518,-48.361
22.610,-14.685,-63.711,34.377,-24.014,-181.093,-94.539,-100.466,-72.992,-40.397,-63.698
22.615,15.563,-20.135,26.255,-6.598,-197.657,-83.877,-96.888,-120.403,-46.331,-46.151
22.620,-7.744,-23.570,47.933,19.158,-165.079,-74.079,-93.744,-80.822,-25.398,-47.034
22.625,-46.346,-39.829,66.846,4.505,-163.330,-40.390,-90.269,-53.930,-28.194,-85.952
22.630,-9.595,-72.213,71.890,-19.753,-74.067,-13.434,-87.379,-57.608,-23.598,-69.561
22.635,36.985,13.599,73.211,35.708,-115.564,12.324,-85.566,-114.721,-22.367,-77.178
22.640,118.338,201.618,114.163,78.548,-202.584,93.306,-84.998,-97.061,-7.778,-111.933
22.645,178.314,309.375,92.034,83.668,-201.574,-14.595,-82.885,-56.976,14.755,-82.989
22.650,183.435,323.672,79.627,116.314,-164.306,-120.865,-82.500,-50.846,-8.316,-72.378
22.655,166.661,327.082,151.990,154.389,-215.570,-110.994,-79.716,-91.085,3.925,-103.004
22.660,147.243,245.411,184.744,212.049,-177.470,-73.877,-78.239,-116.910,8.269,-86.917
22.665,131.167,183.519,215.810,231.115,-72.795,-53.017,-75.097,-72.017,-27.691,-81.025
22.670,167.102,115.518,216.586,178.535,-16.031,6.358,-73.616,-41.301,-6.957,-68.087
22.675,135.865,20.050,141.473,50.121,-18.614,13.625,-71.535,-67.804,-9.032,-94.835
22.680,78.555,-4.882,185.880,32.712,-14.108,10.333,-68.314,-65.149,-14.424,-83.896
22.685,65.109,-5.962,158.102,112.876,-48.062,78.331,-66.411,-104.850,-25.983,-65.724
22.690,136.849,-18.513,78.541,179.247,16.900,-2.226,-63.547,-67.972,-11.541,-50.959
22.695,185.918,-32.693,44.690,212.523,180.957,-74.978,-60.607,-58.490,-1.926,-6.064
22.700,135.520,-151.076,44.189,200.765,149.464,-78.076,-58.374,-101.016,-7.709,70.765
22.705,222.316,-97.660,-22.879,159.235,115.605,10.026,-54.506,-92.160,-5.402,158.181
22.710,354.675,114.540,-1.447,181.476,-24.534,77.450,-52.658,-55.481,-11.020,290.801
22.715,495.384,300.161,68.314,228.245,-77.879,-28.421,-49.372,-57.465,-83.505,478.618
22.720,665.066,457.112,102.836,274.347,8.486,-116.402,-45.611,-52.928,-186.551,552.837
22.725,831.144,549.993,218.236,338.575,48.950,-89.117,-43.691,-150.457,-215.244,399.790
22.730,857.284,666.710,252.653,391.851,-1.807,-49.188,-39.463,-79.841,-202.262,-62.377
22.735,908.622,720.101,173.523,375.474,-42.799,81.353,-38.233,-49.197,-115.907,-345.356
22.740,997.755,786.964,118.577,343.284,-38.965,82.261,-34.440,-63.241,7.758,-442.928
22.745,921.500,767.002,65.094,317.715,61.314,44.791,-32.791,-88.059,78.133,-351.625
22.750,719.504,603.502,47.784,227.931,-60.103,-45.798,-28.608,-63.355,97.175,-132.305
22.755,588.994,518.607,52.400,196.989,-168.954,-59.659,-26.329,1.257,61.340,-23.276
22.760,624.079,487.464,44.091,233.531,-166.653,-24.898,-23.321,-72.291,37.047,-80.988
22.765,649.780,401.909,91.552,226.254,-132.949,-11.795,-22.373,-119.487,19.971,-84.357
22.770,597.949,359.377,113.187,239.026,-44.105,31.264,-20.215,-73.394,-11.950,-9.903
22.775,468.781,365.623,64.409,254.287,50.326,67.105,-18.352,-68.551,5.304,15.495
22.780,357.977,340.329,-34.052,295.526,63.904,88.160,-17.319,-61.966,9.626,-49.135
22.785,317.540,318.851,-110.009,273.812,25.341,40.018,-14.356,-64.489,-3.482,-43.414
22.790,338.860,306.624,-152.145,229.565,16.876,38.771,-12.547,-69.975,-12.505,3.344
22.795,346.174,248.061,-81.551,202.743,-16.752,66.174,-11.201,-112.742,-14.723,-19.698
22.800,275.704,270.028,-51.945,160.513,3.582,97.838,-8.207,-62.278,13.018,16.373
22.805,230.890,312.084,-31.298,123.656,65.084,84.760,-7.480,-33.583,-16.833,3.447
22.810,279.306,244.283,12.241,55.149,148.013,53.560,-4.471,-64.322,-1.799,12.536
22.815,269.322,170.006,-51.162,-13.495,184.943,-21.114,-3.265,-120.129,-9.663,21.521
22.820,147.708,114.794,-110.997,-103.745,123.636,-150.952,-1.112,-75.558,0.537,-6.179
22.825,59.958,72.079,-178.385,-174.095,-122.615,-123.400,0.577,-30.519,5.116,6.495
22.830,50.589,79.972,-205.756,-153.186,-160.937,-134.570,2.454,-58.964,-3.809,13.112
22.835,138.533,123.719,-236.130,-143.198,-136.058,-160.268,4.687,-101.583,-0.819,40.346
22.840,161.358,112.580,-260.433,-153.733,-150.495,-217.445,6.781,-96.006,-18.377,42.162
22.845,206.889,124.022,-289.561,-171.105,-71.622,-235.436,7.779,-45.641,4.460,56.217
22.850,245.331,157.768,-300.654,-167.566,92.029,-206.238,8.873,-48.285,45.501,77.885
22.855,250.986,158.481,-285.789,-98.234,114.581,-170.306,9.012,-77.112,5.782,60.755
22.860,248.668,132.458,-188.535,-60.684,57.667,-165.777,10.765,-110.148,9.908,74.847
22.865,206.602,124.938,-87.136,8.035,35.547,-137.863,11.510,-56.940,2.415,94.055
22.870,177.617,113.185,-17.754,105.252,38.884,-108.030,12.878,-43.353,-12.221,88.297
22.875,141.668,106.658,64.274,163.599,156.621,3.284,13.227,-58.907,-1.335,95.447
22.880,175.140,49.669,97.774,224.061,304.022,104.985,14.767,-97.480,16.537,134.398
22.885,160.050,39.742,15.455,218.728,247.773,82.847,14.507,-73.991,-3.679,141.803
22.890,23.097,30.535,-85.016,163.987,171.690,35.856,16.034,-49.265,14.806,171.237
22.895,-120.214,-75.774,-177.659,-15.450,29.485,-76.844,17.891,-46.088,15.367,163.234
22.900,-170.014,-108.556,-244.888,-103.252,-69.024,-154.420,17.646,-80.714,20.940,197.101
22.905,-290.821,-203.535,-236.305,-161.336,-81.608,-237.845,18.953,-97.389,12.419,189.190
22.910,-375.634,-292.077,-225.056,-188.427,-158.135,-250.383,19.125,-57.674,16.232,187.267
22.915,-379.189,-266.178,-164.218,-130.202,-211.848,-206.393,20.692,-36.615,17.320,234.370
22.920,-386.207,-260.565,-189.204,-120.296,-191.679,-150.617,20.581,-59.359,27.222,296.673
22.925,-428.773,-250.055,-252.756,-63.339,-152.128,-127.784,20.431,-102.455,25.543,279.866
22.930,-520.999,-248.306,-306.535,-89.131,-152.646,-145.593,21.331,-63.524,50.923,289.067
22.935,-502.791,-205.924,-332.371,-156.809,-103.981,-75.921,21.316,-33.234,52.927,299.647
22.940,-483.217,-247.897,-340.941,-177.344,-121.451,-47.170,22.423,-39.577,45.192,309.461
22.945,-383.765,-306.670,-294.014,-191.990,-104.618,-46.531,24.226,-107.823,44.741,311.345
22.950,-355.558,-309.063,-352.698,-180.261,-202.713,-155.917,25.121,-112.104,63.971,311.329
22.955,-292.755,-275.425,-347.444,-116.232,-255.345,-219.195,25.508,-103.773,45.730,281.557
22.960,-299.372,-198.536,-365.299,-106.094,-259.794,-231.579,26.608,-35.352,32.864,247.081
22.965,-359.535,-125.702,-418.565,-110.909,-363.183,-182.189,27.216,-28.030,33.096,220.308
22.970,-324.039,-155.268,-373.967,-83.931,-292.959,-138.693,28.964,-71.621,8.168,193.408
22.975,-253.873,-230.195,-372.768,-77.348,-336.030,-144.737,28.526,-73.617,10.525,137.842
22.980,-295.994,-259.653,-356.714,-72.813,-445.254,-154.978,29.900,23.067,22.106,132.658
22.985,-311.663,-300.270,-296.243,-57.682,-402.282,-80.862,31.868,-23.979,12.199,102.336
22.990,-226.132,-227.668,-219.179,1.321,-382.055,42.807,31.729,-108.343,-13.682,43.509
22.995,-221.036,-278.166,-243.468,1.077,-396.711,89.846,32.142,-67.945,-14.082,55.398
23.000,-281.361,-291.744,-342.337,-43.221,-369.385,70.747,33.082,-52.808,-44.016,-6.449
23.005,-230.221,-273.837,-355.588,-45.055,-321.784,13.295,32.697,-37.001,-26.369,-34.082
23.010,-114.613,-301.516,-337.962,-34.356,-319.873,-68.708,33.756,-53.870,-35.089,-29.915
23.015,-106.169,-198.522,-360.215,-44.559,-434.061,-154.353,34.101,-51.305,-28.723,-39.603
23.020,-68.514,-114.943,-341.720,-79.686,-494.031,-169.105,34.208,-81.000,-12.630,-50.831
23.025,-165.146,-69.485,-325.907,-103.447,-522.597,-184.454,34.746,-54.451,-15.395,-43.129
23.030,-230.361,-73.096,-369.567,-103.300,-552.375,-194.757,35.502,-33.049,-13.195,-56.011
23.035,-308.119,-63.640,-435.269,-154.106,-532.427,-151.295,36.885,-38.405,-10.590,-69.445
23.040,-273.949,-111.248,-468.384,-126.379,-437.987,-220.248,37.239,-75.452,49.007,-22.773
23.045,-185.264,-157.015,-482.558,-172.515,-485.987,-282.765,37.933,-81.050,-9.432,-64.636
23.050,-202.546,-111.209,-479.437,-198.207,-479.233,-233.937,37.656,-24.135,0.501,-65.530
23.055,-194.536,-100.197,-379.900,-133.467,-332.103,-216.652,38.056,-25.389,11.242,-83.411
23.060,-119.700,-41.004,-304.073,-99.693,-391.843,-237.884,39.100,-61.378,-24.292,-50.195
23.065,-50.238,24.832,-278.148,-56.820,-486.747,-220.030,38.792,-92.222,-2.702,-60.036
23.070,-127.094,45.885,-266.300,-45.067,-537.878,-171.561,39.777,-31.804,-13.067,-63.069
23.075,-192.734,-71.969,-206.336,-8.724,-420.194,-132.728,40.004,-27.827,-26.029,-69.482
23.080,-294.357,-104.613,-135.022,18.556,-299.109,-64.601,40.161,-45.215,-48.503,-102.833
23.085,-288.478,-167.544,-176.643,-36.209,-305.930,-130.208,40.003,-84.561,4.596,-53.562
23.090,-272.276,-241.527,-277.322,-155.520,-421.024,-281.440,40.729,-47.198,-6.362,-33.323
23.095,-229.258,-300.515,-418.199,-237.259,-532.452,-376.361,40.829,-23.672,-17.789,-49.730
23.100,-153.750,-338.235,-466.388,-262.396,-542.388,-370.842,42.036,-35.368,-30.861,-57.186
23.105,-32.862,-269.774,-349.943,-279.368,-328.085,-232.934,41.980,-69.151,-19.118,-60.504
23.110,30.613,-224.418,-295.416,-289.940,-160.730,-185.417,41.995,-61.001,-16.689,-70.777
23.115,-42.161,-127.606,-297.271,-257.425,-121.779,-180.341,42.854,-29.368,-11.284,-51.300
23.120,-105.066,-97.204,-364.209,-234.946,-204.690,-185.479,42.820,-27.064,-3.612,-71.841
23.125,-136.871,-107.966,-378.312,-213.835,-225.699,-157.405,43.119,-43.780,-13.213,-48.867
23.130,-105.351,-192.354,-263.561,-208.301,-186.313,-144.575,44.001,-82.587,-14.998,-48.843
23.135,-44.638,-181.371,-208.891,-218.993,-218.347,-124.069,44.581,-42.062,-11.340,-39.236
23.140,-31.548,-152.386,-172.722,-185.269,-119.647,-62.918,44.825,-15.738,-19.636,-44.131
23.145,-139.415,-142.009,-223.606,-132.227,-109.070,-61.130,46.172,-23.909,-13.074,-59.319
23.150,-126.149,-82.062,-255.637,-69.449,-170.367,-58.696,45.988,-88.627,-27.453,-60.479
23.155,-47.920,-104.344,-236.913,-50.564,-171.200,-88.571,46.711,-54.182,-39.154,-69.815
23.160,87.632,-172.357,-204.471,-73.826,-114.281,-113.677,45.169,-12.888,-19.695,-52.754
23.165,166.616,-199.007,-156.126,-60.917,-108.603,-117.612,45.545,-15.357,-15.900,-43.470
23.170,154.993,-152.413,-193.818,-59.061,-113.373,-105.581,44.866,-75.695,-1.048,-46.489
